Type,Artifacts,Package,Version,Date,Reference
package,@cap-js/sqlite@2.2.2,@cap-js/sqlite,2.2.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@cap-js/postgres@2.2.2,@cap-js/postgres,2.2.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@cap-js/db-service@2.10.1,@cap-js/db-service,2.10.1,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,mbt@1.2.48,mbt,1.2.48,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/history@1.161.12,@tanstack/history,1.161.12,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/react-router@1.169.8,@tanstack/react-router,1.169.8,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-core@1.169.8,@tanstack/router-core,1.169.8,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-utils@1.161.14,@tanstack/router-utils,1.161.14,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-plugin@1.167.41,@tanstack/router-plugin,1.167.41,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/virtual-file-routes@1.161.13,@tanstack/virtual-file-routes,1.161.13,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-generator@1.166.48,@tanstack/router-generator,1.166.48,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/start-server-core@1.167.36,@tanstack/start-server-core,1.167.36,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/start-client-core@1.168.8,@tanstack/start-client-core,1.168.8,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/start-storage-context@1.166.41,@tanstack/start-storage-context,1.166.41,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/start-plugin-core@1.169.26,@tanstack/start-plugin-core,1.169.26,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/react-start-server@1.166.58,@tanstack/react-start-server,1.166.58,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/react-start-client@1.166.54,@tanstack/react-start-client,1.166.54,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/start-fn-stubs@1.161.12,@tanstack/start-fn-stubs,1.161.12,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/react-start@1.167.71,@tanstack/react-start,1.167.71,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/react-start-rsc@0.0.50,@tanstack/react-start-rsc,0.0.50,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@mistralai/mistralai@2.2.3,@mistralai/mistralai,2.2.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/react-router-devtools@1.166.19,@tanstack/react-router-devtools,1.166.19,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-devtools-core@1.167.9,@tanstack/router-devtools-core,1.167.9,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-devtools@1.166.19,@tanstack/router-devtools,1.166.19,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-ssr-query-core@1.168.6,@tanstack/router-ssr-query-core,1.168.6,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/react-router-ssr-query@1.166.18,@tanstack/react-router-ssr-query,1.166.18,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-cli@1.166.49,@tanstack/router-cli,1.166.49,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/zod-adapter@1.166.15,@tanstack/zod-adapter,1.166.15,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/router-vite-plugin@1.166.56,@tanstack/router-vite-plugin,1.166.56,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/nitro-v2-vite-plugin@1.154.15,@tanstack/nitro-v2-vite-plugin,1.154.15,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@mistralai/mistralai-gcp@1.7.2,@mistralai/mistralai-gcp,1.7.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/solid-router@1.169.8,@tanstack/solid-router,1.169.8,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/solid-start@1.167.68,@tanstack/solid-start,1.167.68,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/solid-start-client@1.166.53,@tanstack/solid-start-client,1.166.53,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/solid-start-server@1.166.57,@tanstack/solid-start-server,1.166.57,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/solid-router-devtools@1.166.19,@tanstack/solid-router-devtools,1.166.19,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/start-static-server-functions@1.166.47,@tanstack/start-static-server-functions,1.166.47,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/vue-router@1.169.8,@tanstack/vue-router,1.169.8,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/solid-router-ssr-query@1.166.18,@tanstack/solid-router-ssr-query,1.166.18,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,safe-action@0.8.4,safe-action,0.8.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/valibot-adapter@1.166.15,@tanstack/valibot-adapter,1.166.15,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/vue-start@1.167.64,@tanstack/vue-start,1.167.64,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/vue-start-server@1.166.53,@tanstack/vue-start-server,1.166.53,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/types@0.8.3,@squawk/types,0.8.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/mcp@0.9.2,@squawk/mcp,0.9.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/vue-start-client@1.166.49,@tanstack/vue-start-client,1.166.49,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/weather@0.5.7,@squawk/weather,0.5.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airspace@0.8.2,@squawk/airspace,0.8.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/icao-registry-data@0.8.5,@squawk/icao-registry-data,0.8.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/arktype-adapter@1.166.15,@tanstack/arktype-adapter,1.166.15,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/flightplan@0.5.3,@squawk/flightplan,0.5.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airports@0.6.3,@squawk/airports,0.6.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/geo@0.4.5,@squawk/geo,0.4.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/procedure-data@0.7.4,@squawk/procedure-data,0.7.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/navaid-data@0.6.5,@squawk/navaid-data,0.6.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/fix-data@0.6.5,@squawk/fix-data,0.6.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/navaids@0.4.3,@squawk/navaids,0.4.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/fixes@0.3.3,@squawk/fixes,0.3.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airport-data@0.7.5,@squawk/airport-data,0.7.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airway-data@0.5.5,@squawk/airway-data,0.5.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/units@0.4.4,@squawk/units,0.4.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/procedures@0.5.3,@squawk/procedures,0.5.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airways@0.4.3,@squawk/airways,0.4.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/icao-registry@0.5.3,@squawk/icao-registry,0.5.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/notams@0.3.7,@squawk/notams,0.3.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/flight-math@0.5.5,@squawk/flight-math,0.5.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airspace-data@0.5.4,@squawk/airspace-data,0.5.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@mistralai/mistralai-azure@1.7.2,@mistralai/mistralai-azure,1.7.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/eslint-plugin-start@0.0.7,@tanstack/eslint-plugin-start,0.0.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@draftlab/auth@0.24.2,@draftlab/auth,0.24.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@taskflow-corp/cli@0.1.25,@taskflow-corp/cli,0.1.25,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/vue-router-ssr-query@1.166.18,@tanstack/vue-router-ssr-query,1.166.18,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tanstack/vue-router-devtools@1.166.19,@tanstack/vue-router-devtools,1.166.19,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,ts-dna@3.0.2,ts-dna,3.0.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,cross-stitch@1.1.4,cross-stitch,1.1.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@draftlab/auth-router@0.5.2,@draftlab/auth-router,0.5.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,cmux-agent-mcp@0.1.4,cmux-agent-mcp,0.1.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,agentwork-cli@0.1.5,agentwork-cli,0.1.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@draftauth/core@0.13.2,@draftauth/core,0.13.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@dirigible-ai/sdk@0.6.3,@dirigible-ai/sdk,0.6.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,git-branch-selector@1.3.4,git-branch-selector,1.3.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,wot-api@0.8.2,wot-api,0.8.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,git-git-git@1.0.9,git-git-git,1.0.9,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@beproduct/nestjs-auth@0.1.3,@beproduct/nestjs-auth,0.1.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@ml-toolkit-ts/xgboost@1.0.4,@ml-toolkit-ts/xgboost,1.0.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,nextmove-mcp@0.1.4,nextmove-mcp,0.1.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,ml-toolkit-ts@1.0.5,ml-toolkit-ts,1.0.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@draftauth/client@0.2.2,@draftauth/client,0.2.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@ml-toolkit-ts/preprocessing@1.0.3,@ml-toolkit-ts/preprocessing,1.0.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/connector-medusa@1.0.2,@tallyui/connector-medusa,1.0.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/theme@0.2.2,@tallyui/theme,0.2.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/storage-sqlite@0.2.2,@tallyui/storage-sqlite,0.2.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/connector-vendure@1.0.2,@tallyui/connector-vendure,1.0.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/core@0.2.2,@tallyui/core,0.2.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/connector-woocommerce@1.0.2,@tallyui/connector-woocommerce,1.0.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/components@1.0.2,@tallyui/components,1.0.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/pos@0.1.2,@tallyui/pos,0.1.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/database@1.0.2,@tallyui/database,1.0.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@supersurkhet/cli@0.0.3,@supersurkhet/cli,0.0.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tallyui/connector-shopify@1.0.2,@tallyui/connector-shopify,1.0.2,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@tolka/cli@1.0.3,@tolka/cli,1.0.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@supersurkhet/sdk@0.0.3,@supersurkhet/sdk,0.0.3,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/mcp@0.9.4,@squawk/mcp,0.9.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/weather@0.5.9,@squawk/weather,0.5.9,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airspace@0.8.4,@squawk/airspace,0.8.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/icao-registry-data@0.8.7,@squawk/icao-registry-data,0.8.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/flightplan@0.5.5,@squawk/flightplan,0.5.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airports@0.6.5,@squawk/airports,0.6.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/geo@0.4.7,@squawk/geo,0.4.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/procedure-data@0.7.6,@squawk/procedure-data,0.7.6,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/navaid-data@0.6.7,@squawk/navaid-data,0.6.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/fix-data@0.6.7,@squawk/fix-data,0.6.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/navaids@0.4.5,@squawk/navaids,0.4.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/fixes@0.3.5,@squawk/fixes,0.3.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airport-data@0.7.7,@squawk/airport-data,0.7.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airway-data@0.5.7,@squawk/airway-data,0.5.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/units@0.4.6,@squawk/units,0.4.6,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/procedures@0.5.5,@squawk/procedures,0.5.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airways@0.4.5,@squawk/airways,0.4.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/icao-registry@0.5.5,@squawk/icao-registry,0.5.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/notams@0.3.9,@squawk/notams,0.3.9,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/flight-math@0.5.7,@squawk/flight-math,0.5.7,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@squawk/airspace-data@0.5.6,@squawk/airspace-data,0.5.6,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@taskflow-corp/cli@0.1.27,@taskflow-corp/cli,0.1.27,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,ts-dna@3.0.4,ts-dna,3.0.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,cross-stitch@1.1.6,cross-stitch,1.1.6,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,cmux-agent-mcp@0.1.6,cmux-agent-mcp,0.1.6,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,git-branch-selector@1.3.6,git-branch-selector,1.3.6,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,wot-api@0.8.4,wot-api,0.8.4,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,git-git-git@1.0.11,git-git-git,1.0.11,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
package,@beproduct/nestjs-auth@0.1.5,@beproduct/nestjs-auth,0.1.5,12/05/2026,https://www.aikido.dev/blog/mini-shai-hulud-is-back-tanstack-compromised
